i,sender_loss,receiver_loss,train_accuracy,entropy,listener_entropy,topo_measure,d_entropy
0,0.2743188738822937,0.05042603984475136,13.0,9.201055526733398,1.6029839515686035,0.07146565203732443,9.201557159423828
100,0.6438941955566406,0.11440006643533707,17.0,9.206622123718262,1.603586196899414,0.07146565203732443,9.201557159423828
200,0.46674853563308716,0.07906021177768707,14.999999046325684,9.204512596130371,1.5939947366714478,0.07146565203732443,9.201557159423828
300,1.1067957878112793,0.19779688119888306,22.0,9.205751419067383,1.602783441543579,0.07146565203732443,9.201557159423828
400,0.9189919829368591,0.16054745018482208,19.999998092651367,9.206395149230957,1.6050106287002563,0.07146565203732443,9.201557159423828
500,0.8263223171234131,0.1440681517124176,19.0,9.2059326171875,1.6056714057922363,0.07146565203732443,9.201557159423828
600,0.08950992673635483,0.023497505113482475,11.0,9.204080581665039,1.604305386543274,0.07146565203732443,9.201557159423828
700,1.3845115900039673,0.24287492036819458,25.0,9.203619956970215,1.601484775543213,0.07146565203732443,9.201557159423828
800,1.194386601448059,0.20002251863479614,22.999998092651367,9.206066131591797,1.600372314453125,0.07146565203732443,9.201557159423828
900,1.1091794967651367,0.18891456723213196,22.0,9.206061363220215,1.6030417680740356,0.07146565203732443,9.201557159423828
1000,1.284601092338562,0.22270281612873077,24.0,9.206828117370605,1.604988694190979,0.07146565203732443,9.201557159423828
1100,0.8274143934249878,0.1521269828081131,19.0,9.20632266998291,1.6047301292419434,0.07146565203732443,9.201557159423828
1200,1.0159387588500977,0.18616096675395966,21.0,9.20564079284668,1.6042104959487915,0.07146565203732443,9.201557159423828
1300,1.2901870012283325,0.22120992839336395,24.0,9.20599365234375,1.6043438911437988,0.07146565203732443,9.201557159423828
1400,1.0154110193252563,0.18149195611476898,21.0,9.207324981689453,1.6047183275222778,0.07146565203732443,9.201557159423828
1500,1.289377212524414,0.2209678292274475,24.0,9.207422256469727,1.604822039604187,0.07146565203732443,9.201557159423828
1600,1.3836026191711426,0.24115005135536194,25.0,9.205658912658691,1.606065273284912,0.07146565203732443,9.201557159423828
1700,1.2794796228408813,0.2289058268070221,24.0,9.203949928283691,1.6055526733398438,0.07146565203732443,9.201557159423828
1800,0.7296532988548279,0.13458451628684998,18.0,9.205183982849121,1.6053335666656494,0.07146565203732443,9.201557159423828
1900,1.011446237564087,0.18140296638011932,21.0,9.20577335357666,1.6055126190185547,0.07146565203732443,9.201557159423828
2000,0.6487767696380615,0.10985255241394043,17.0,9.201620101928711,1.605182409286499,0.07146565203732443,9.201557159423828
2100,0.5467929840087891,0.09633992612361908,16.0,9.204345703125,1.6074761152267456,0.07146565203732443,9.201557159423828
2200,0.8267673850059509,0.14544972777366638,19.0,9.20768928527832,1.6073567867279053,0.07146565203732443,9.201557159423828
2300,0.9206835627555847,0.16383981704711914,19.999998092651367,9.207879066467285,1.603549599647522,0.07146565203732443,9.201557159423828
2400,1.0107271671295166,0.1758289635181427,21.0,9.207080841064453,1.6052815914154053,0.07146565203732443,9.201557159423828
2500,0.8241869211196899,0.14692731201648712,19.0,9.2064208984375,1.6065157651901245,0.07146565203732443,9.201557159423828
2600,0.8200957775115967,0.14304381608963013,19.0,9.20283031463623,1.6058242321014404,0.07146565203732443,9.201557159423828
2700,0.8288732171058655,0.1447325348854065,19.0,9.207197189331055,1.6025490760803223,0.07146565203732443,9.201557159423828
2800,0.7349595427513123,0.12562762200832367,18.0,9.208059310913086,1.6063309907913208,0.07146565203732443,9.201557159423828
2900,0.9210039973258972,0.15888024866580963,19.999998092651367,9.208794593811035,1.606233835220337,0.07146565203732443,9.201557159423828
3000,0.9225143790245056,0.16160769760608673,19.999998092651367,9.208855628967285,1.605664610862732,0.07146565203732443,9.201557159423828
3100,0.8326385021209717,0.14762292802333832,19.0,9.208479881286621,1.6055169105529785,0.07146565203732443,9.201557159423828
3200,0.8327928185462952,0.14465679228305817,19.0,9.207524299621582,1.6053791046142578,0.07146565203732443,9.201557159423828
3300,1.282289743423462,0.2247982770204544,24.0,9.20839786529541,1.6067206859588623,0.07146565203732443,9.201557159423828
3400,0.8271171450614929,0.14562483131885529,19.0,9.20765495300293,1.603491187095642,0.07146565203732443,9.201557159423828
3500,0.9231728315353394,0.15821027755737305,19.999998092651367,9.207449913024902,1.6043349504470825,0.07146565203732443,9.201557159423828
3600,0.9230185747146606,0.16177259385585785,19.999998092651367,9.208186149597168,1.6060250997543335,0.07146565203732443,9.201557159423828
3700,0.5532331466674805,0.09519319236278534,16.0,9.203940391540527,1.6064252853393555,0.07146565203732443,9.201557159423828
3800,1.193865180015564,0.20873963832855225,22.999998092651367,9.207610130310059,1.6060250997543335,0.07146565203732443,9.201557159423828
3900,0.733097493648529,0.13320201635360718,18.0,9.208322525024414,1.6064321994781494,0.07146565203732443,9.201557159423828
4000,0.9257556200027466,0.15873610973358154,19.999998092651367,9.207902908325195,1.6058406829833984,0.07146565203732443,9.201557159423828
4100,1.3826972246170044,0.24459941685199738,25.0,9.208373069763184,1.6063897609710693,0.07146565203732443,9.201557159423828
4200,0.6492140889167786,0.11487763375043869,17.0,9.208614349365234,1.6057794094085693,0.07146565203732443,9.201557159423828
4300,0.8317403793334961,0.14060935378074646,19.0,9.207540512084961,1.6077404022216797,0.07146565203732443,9.201557159423828
4400,0.8246403336524963,0.1520794779062271,19.0,9.2072114944458,1.6058896780014038,0.07146565203732443,9.201557159423828
4500,0.46091967821121216,0.08465371280908585,14.999999046325684,9.206581115722656,1.6012073755264282,0.07146565203732443,9.201557159423828
4600,1.1054810285568237,0.19391144812107086,22.0,9.205880165100098,1.6034075021743774,0.07146565203732443,9.201557159423828
4700,0.8236958384513855,0.14573688805103302,19.0,9.208136558532715,1.6039390563964844,0.07146565203732443,9.201557159423828
4800,1.0109424591064453,0.17644166946411133,21.0,9.20455265045166,1.6050442457199097,0.07146565203732443,9.201557159423828
4900,1.1061185598373413,0.19140468537807465,22.0,9.207890510559082,1.60662043094635,0.07146565203732443,9.201557159423828
5000,0.6465522646903992,0.1129065603017807,17.0,9.208026885986328,1.603415846824646,0.07263986479924348,9.207797050476074
5100,1.3864446878433228,0.24182294309139252,25.0,9.20838451385498,1.6061370372772217,0.07263986479924348,9.207797050476074
5200,1.1026917695999146,0.19417499005794525,22.0,9.20879077911377,1.6050370931625366,0.07263986479924348,9.207797050476074
5300,0.7324015498161316,0.1250077188014984,18.0,9.20841121673584,1.5955604314804077,0.07263986479924348,9.207797050476074
5400,1.1984546184539795,0.21163909137248993,22.999998092651367,9.208035469055176,1.6030093431472778,0.07263986479924348,9.207797050476074
5500,1.2901058197021484,0.22917361557483673,24.0,9.207695007324219,1.6065151691436768,0.07263986479924348,9.207797050476074
5600,1.0146609544754028,0.1683385819196701,21.0,9.206900596618652,1.6049555540084839,0.07263986479924348,9.207797050476074
5700,0.8282687664031982,0.14376750588417053,19.0,9.208416938781738,1.605212688446045,0.07263986479924348,9.207797050476074
5800,0.9205145239830017,0.1681382954120636,19.999998092651367,9.20841121673584,1.605139136314392,0.07263986479924348,9.207797050476074
5900,0.27486130595207214,0.047916725277900696,13.0,9.207331657409668,1.606242299079895,0.07263986479924348,9.207797050476074
6000,0.26638180017471313,0.04496439918875694,13.0,9.202312469482422,1.6030535697937012,0.07263986479924348,9.207797050476074
6100,1.1930285692214966,0.19337932765483856,22.999998092651367,9.199747085571289,1.5970454216003418,0.07263986479924348,9.207797050476074
6200,0.6406515836715698,0.11281168460845947,17.0,9.206170082092285,1.6029404401779175,0.07263986479924348,9.207797050476074
6300,1.0927975177764893,0.18905887007713318,22.0,9.20004653930664,1.59873628616333,0.07263986479924348,9.207797050476074
6400,0.7245420813560486,0.08106296509504318,19.0,9.029338836669922,1.500043272972107,0.07263986479924348,9.207797050476074
6500,1.5852161645889282,0.13221998512744904,31.0,8.568605422973633,1.1584172248840332,0.07263986479924348,9.207797050476074
6600,1.8312151432037354,0.2006531059741974,34.0,8.675267219543457,1.1884479522705078,0.07263986479924348,9.207797050476074
6700,2.0946860313415527,0.18218737840652466,36.0,8.583718299865723,1.1882606744766235,0.07263986479924348,9.207797050476074
6800,1.909165859222412,0.17662294209003448,33.0,8.680208206176758,1.136547565460205,0.07263986479924348,9.207797050476074
6900,1.578736424446106,0.14791031181812286,29.999998092651367,8.702444076538086,1.1470848321914673,0.07263986479924348,9.207797050476074
7000,1.6869747638702393,0.2154262661933899,31.0,8.897246360778809,1.254036545753479,0.07263986479924348,9.207797050476074
7100,1.7636278867721558,0.21928191184997559,32.0,8.679152488708496,1.1955082416534424,0.07263986479924348,9.207797050476074
7200,2.0815227031707764,0.24085092544555664,35.0,8.726888656616211,1.1203819513320923,0.07263986479924348,9.207797050476074
7300,2.109410047531128,0.23080042004585266,36.0,8.669803619384766,1.2014886140823364,0.07263986479924348,9.207797050476074
7400,1.8206554651260376,0.14203763008117676,34.0,8.6617431640625,1.1679067611694336,0.07263986479924348,9.207797050476074
